PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic
-1.428334422274227,0.9676609615171473,-0.3136325789264551,-0.11365412949684149,0
-0.24120536640636198,0.04769390495626038,-1.4526212798896134,0.6426069822166438,1
-0.8798946830136343,-0.13351172739664158,0.14714012282682268,1.202800398300707,0
0.6612904070604358,1.5565792666640788,-0.7985656470637997,0.9437109433618279,2
-0.38005087001663856,1.31264860772748,1.0341707172132824,0.2224619201535964,3
0.8765009376563646,-0.527285505394294,-1.0418950513604746,1.2658221576101638,2
-1.0326247369849386,-0.06033252971566194,-0.4862066245269336,-0.043629952486333536,4
0.5085603530891316,-1.1789288371249222,0.6562335573482344,1.2168052337028088,5
-1.428334422274227,0.18359812922093685,-0.04441706778970851,0.3274981856693585,5
0.46690670200604867,-0.3669882152359576,-1.5630686690739197,-0.4077556729409746,2
0.0087165400921359,-0.018515845326530722,-1.3870431425614316,0.19445224934939323,1
-0.5327809239879429,-1.4577067330524636,0.5664950536359855,-1.591164264418558,0
-0.3661663196556109,-1.5587637203261975,0.9841242439891437,-0.07864204099158736,0
0.9598082398225306,-1.2869552717968444,1.4121078770783304,0.8456770955471168,0
0.39054167502039655,-0.02548529272471926,-0.8503378607439434,-0.8769176589113775,0
0.9806350653640721,-0.7572772695345157,0.48711099265976543,-1.661188441429066,3
1.3694024754728464,-0.7259147562426672,0.8512422288767751,-0.7298668871893109,2
-0.6160882261541087,0.24283843210553943,-0.4154512658307374,1.0907617150838942,5
-0.4980695480853737,-1.7190610104845339,-0.7744052806797328,-1.4161038218922883,0
-1.3519693952885747,-1.3810428116723896,-1.335270928881288,-0.44977017914727924,3
0.3350034735762859,-0.488953544704257,-0.7536963952076754,1.2588197399091132,5
1.383287025833874,0.40662044596297003,0.3732121225634496,-0.6318330393745998,0
1.0500578171692103,-0.4994077158015398,-0.3671305330626034,-0.06463720558948577,4
1.223614696682056,-1.060448231355717,-0.2359742584062397,-1.7102053653364213,1
0.8348472865732817,0.0337550101598833,0.18338067240292316,0.08241356613258079,1
0.23086934586857846,0.6714594470941344,-0.18075056381408658,1.0277399557744376,2
-1.5255262748014204,1.5844570562568328,0.2558617715551242,-0.757876557993514,2
-1.4144498719131993,-1.2068066267176762,-1.5251023790418146,1.1117689681870466,5
-1.386680771191144,-0.4854688210051627,-0.860692303479972,0.9717206141660311,0
0.7515399844071157,-1.5552789966271032,-0.2394257393182493,1.062752044279691,1
-0.22037854086482048,-0.5795563608807079,1.2826773428779716,-0.4707774322504316,5
1.55684390534672,-0.24502288576765818,0.14023716100280353,1.6859672196732116,0
-1.0742783880680216,1.1871985545600863,1.2257279078298136,-1.4091014041912377,3
0.4460798764645072,1.326587502523857,-0.27739202935035456,-0.9119297474166315,5
0.9667505150030444,1.7412696227160749,-0.03578836550968459,0.25747400865885056,5
1.0500578171692103,-0.046393634919284873,0.9012887021009139,0.7476432477324056,2
-1.3311425697470332,1.5670334377613615,-0.8865784103200438,0.9437109433618279,0
-0.7757605553059269,-0.29380901755497796,-0.6397975251113595,-0.12765896489894307,1
-1.6851986039532385,-0.28335484645769515,0.3110854661472773,-1.0729853545407997,5
-0.01905256062991942,-0.19275203028124416,-1.126456333704709,-1.4861279989027962,0
-0.6924532531397609,-1.0046926521702086,-0.6898439983354983,-0.10665171179579054,0
-0.40087769555818004,-0.5203160579961054,-1.319739264777245,1.013735120372336,1
1.2652683477651392,1.3684041869129882,0.5199000613238564,-1.2480457970670693,3
-0.8868369581941481,1.2429541337455945,0.024612550450482905,-1.689198112233269,1
0.8556741121148231,-0.011546397928342186,0.9599638776050766,-0.4987871030546348,4
1.2027878711405147,-0.5725869134825194,-0.0927378005578425,0.9016964371555232,0
1.3624602002923327,-0.5481938475888596,-1.7201110505703552,-0.057634787888435124,3
0.4391376012839934,-1.4786150752470293,0.8270818624927082,0.22946433785464734,4
-0.26203219194790345,0.9223595534289218,-1.1454394787207616,-1.220036126262866,4
0.2655807217711476,0.9084206586325447,-1.689047722362269,0.11742565463783462,5
1.5429593549856924,-0.826971743516401,-1.7132080887463361,1.699972055075313,4
-0.9909710859018556,-1.1858982845231107,-1.2593383488170775,0.9927278672691834,2
1.4249406769169572,1.4799153452840048,0.010806626802444621,-0.6108257862714476,2
-0.9007215085551759,-0.47152992620878564,-0.037514105965689375,-0.3237266605283651,2
-1.220066166858812,-1.217260797814959,1.0203647935652442,-1.528142505109101,2
-0.2481476415868758,0.0790564182481088,-0.177299082902077,-1.3460796448817804,0
-0.9979133610823694,-0.6144035978716507,0.18510641285892795,0.3415030210714601,4
-0.9215483340967173,-1.2137760741158647,0.15231734419483703,1.2868294107133165,1
1.633208932332372,1.521732029673136,1.382770289326249,-0.6388354570756506,4
-0.40781997073869386,1.4938542400803818,-0.5724936473271729,0.5725828052061359,4
-1.6713140535922109,-0.541224400190671,-0.7312617692796132,-0.5408016092609396,4
-1.504699449259879,-1.6598207075999312,0.20581529833098539,-0.12765896489894307,3
-0.47030044736331833,1.5844570562568328,0.5820267177400286,-1.5701570113154055,3
-1.2686620931224089,1.2778013707365372,0.5388832063399089,0.24346917325674894,2
0.0017742649116220706,0.640096933802286,1.6209224722549094,0.41852961578301867,2
-1.2894889186639502,0.5320704991303637,-1.1333592955287282,-0.491784685353584,0
-0.08847531243505771,-0.9349981781883233,-0.14968723560600042,0.7056287415261009,2
1.716516234498538,0.12087310263724002,-1.6459042109621493,-0.44977017914727924,2
-1.5741222010650173,1.445068108293062,-0.1634931592540387,-0.36574116673466983,2
0.46690670200604867,-0.5168313342970111,0.9547866562370623,0.9297061079597263,4
-1.0326247369849386,0.7341844736778312,-1.664887355978202,-1.3740893156859835,1
1.4110561265559296,-1.6145192995117057,1.6502600600069908,-0.4357653437451778,2
0.3350034735762859,1.4938542400803818,1.3413525183821342,-0.6108257862714476,2
-1.6574295032311832,-0.46107575511150284,-0.32571276211848854,-0.050632370187384174,3
0.2169847955075508,-0.3356257019441092,0.9340777707650049,0.4535417042882725,2
0.08508156707778802,0.20799119511459674,-0.9832198758563118,-1.1850240377576122,0
