PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,0
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.6426069822166438,1
-0.0121102854494055,-0.0080616742292479,0.1471401228268226,0.0193918068231234,0
0.6612904070604358,-0.0080616742292479,-0.0047250373015984,0.943710943361828,2
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.2224619201535964,3
0.8765009376563646,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,2
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,4
0.5085603530891316,-0.0080616742292479,0.6562335573482344,0.0193918068231234,5
-0.0121102854494055,0.1835981292209368,-0.0047250373015984,0.3274981856693585,5
0.4669067020060486,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,2
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.1944522493493932,1
-0.0121102854494055,-0.0080616742292479,0.5664950536359855,0.0193918068231234,0
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,0
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.8456770955471168,0
0.3905416750203965,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,0
-0.0121102854494055,-0.0080616742292479,0.4871109926597654,0.0193918068231234,3
-0.0121102854494055,-0.0080616742292479,0.8512422288767751,0.0193918068231234,2
-0.0121102854494055,0.2428384321055394,-0.0047250373015984,0.0193918068231234,5
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,0
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,3
0.3350034735762859,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,5
-0.0121102854494055,0.40662044596297,0.3732121225634496,0.0193918068231234,0
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,4
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,1
0.8348472865732817,-0.0080616742292479,0.1833806724029231,0.0193918068231234,1
0.2308693458685784,0.6714594470941344,-0.0047250373015984,0.0193918068231234,2
-0.0121102854494055,-0.0080616742292479,0.2558617715551242,0.0193918068231234,2
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,5
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,0
0.7515399844071157,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,1
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,5
-0.0121102854494055,-0.0080616742292479,0.1402371610028035,0.0193918068231234,0
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,3
0.4460798764645072,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,5
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.2574740086588505,5
-0.0121102854494055,-0.0080616742292479,0.901288702100914,0.7476432477324056,2
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.943710943361828,0
-0.0121102854494055,-0.0080616742292479,-0.0047250373015984,0.0193918068231234,1
-0.0121102854494055,-0.0080616742292479,0.3110854661472773,0.0193918068231234,5
